title,content,sports,category,is_featured,news_views,thumbnail
Premier League 'don't think' Abramovich can sell Chelsea if he is sanctioned,"Premier League chief executive Richard Masters has admitted that he doesn't think Roman Abramovich can sell Chelsea if he is sanctioned as Russia's military conflict with Ukraine continues. Chelsea are currently preparing for the departure of Abramovich after 19 years under the Russian billionaire's ownership as he has put the club up for sale for £2.6 billion ($3.5bn). Abramovich said he has taken the decision with the ""club’s best interest at heart"" amid Russia's ongoing invasion of Ukraine, but the Premier League have warned that he may well need to secure a quick sale. Speaking at the Financial Times Business of Football Summit, Premier League chief Masters said of Abramovich's impending departure: “I think the situation has escalated incredibly quickly over the last seven days and he’s come to the right conclusion.  “It’s unsustainable in the current environment. It’s a welcome decision and obviously, for the sake of everybody, including the fans, as soon as the sale process concludes everyone has certainty.”  British MPs have called for tougher sanctions against Russian oligarchs such as Abramovich, and Masters harbours doubts over whether the sale of Chelsea will ultimately go through. Asked what would happen if Abramovich was sanctioned by the UK, the top-flight executive told his audience in London: “I don’t think that will work. I think the quickest (sale) we have ever done is 10 days, that’s not to say that record can’t be beaten but normally it takes a number of weeks.  “It all depends on the complexity of the deal and the number of potential owners. Provided the information is easily digestible, easily understandable and gives us all the right answers it can be done relatively quickly.” Los Angeles Dodgers part-owner Todd Boehly is thought to be in pole postion to buy Chelsea. Boehly is interested in purchasing the club behind a consortium with Swiss mogul Hansjorg Wyss, but no formal bids have been submitted as of yet. Indeed, GOAL can confirm that a number of parties have already ruled themselves out of the running, with Marina Granovskaia and the rest of the current Chelsea directors set to stay on for the foreseeable future. Whoever comes in as the new owner will eventually decide their fate, but in light of the sale announcement, Abramovich's original plans to hand over ""stewardship"" of the club to trustees have been scrapped.",Football,Match,False,8326,https://assets.goal.com/images/v3/getty-2241688174/crop/MM5DINJQGA5DENJTGE5G433XMU5DAORSGM2A====/GettyImages-2241688174.jpg?auto=webp&format=pjpg&width=3840&quality=60
Phil Foden video: Man City 'appalled' by footage showing assailants attacking player's mother,"Manchester City have released a statement in response to the release of a video that shows assailants attacking Phil Foden's mother. The footage began circulating on social media early on Sunday morning, hours after Manchester City's 3-2 defeat against Tottenham. Foden, who played the full 90 minutes at Etihad Stadium, appears to be out in Manchester with his family and friends when they were subjected to an unprovoked attack by a group of men. City have condemned the actions of those involved and pledged their support towards Foden and his family. ""The club is aware of a video which has circulated on social media showing Phil Foden and his family being harassed and abused,"" a club statement reads. ""We are shocked and appalled about the nature of the abuse and ensuing assault on one of Phil’s family members.  ""We will continue to give Phil and his family all the support and assistance they need."" The video shows Foden and his family being verbally abused as they enter a room down a corridor. One of the attackers can be heard yelling ""son of a c**t"" and another of the men is then seen striking one of the women in Foden's party. As the situation escalates, a man rips a nearby fire-extinguisher off the wall and uses it as weapon, with the footage eventually ending as the group of assailants appear to flee the scene. It has been reported that the Greater Manchester Police have been contacted over the incident but it is unclear whether any criminal investigation will take place at this stage.",Football,Analysis,False,49326,https://assets.goal.com/images/v3/blta91c75dc08e2f0cf/PL-united-brighton-20251025.jpg
'A Ronaldo-Sanchez attack looks good!' - Man Utd star offered Marseille transfer 'solution' by Nasri,"WHAT HAPPENED? Samir Nasri has jokingly suggested that Ronaldo should terminate his contract at Old Trafford and take up a new challenge in Ligue 1 alongside Chilean Alexis Sanchez.  WHAT THEY SAID: Samir Nasri told Canal+ Sport: “I have a solution for him. He can terminate his contract, they give him half his year and in Marseille they make an effort, they give him something and he comes to play in the Champions League. A Cristiano Ronaldo-Alexis Sanchez attack looks good."" THE BIGGER PICTURE: The United striker only played for four minutes in their 2-1 win over Liverpool. Ten Hag left Ronaldo out of the starting line-up amid huge speculation the player wants out of United and it paid dividends as they fired their way to a first win of the season.  IN THREE PHOTOS:  WHAT NEXT FOR RONALDO? Manchester United travel to Southampton on Saturday, but whether Ronaldo is with them remains to be seen. A host of European clubs have reportedly expressed interest in the striker, but none have made a concrete bid yet this summer. ",Football,Rumor,False,23069,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRQwNmTrN-3HMTZig4YJhCJb7XJrQZ0QA269A&s
Both teams to score weekend accumulator,"Valencia have scored in their last 19 home league games but have conceded in five of their last six. Elche, meanwhile, have scored in eight of their last 10 competitive games and there should be plenty of interest in backing goals and both ends of this regional derby, particularly at the healthy-looking price quoted. Two of the top scoring teams in Serie A meet this weekend and goals at both ends look guaranteed. Both teams to score has paid out in eight of Verona's last nine league clashes, while proving profitable in 10 of Atalanta's last 12 games in the Italian top flight. Indeed, Gianpiero Gasperini's men have netted in 37 of the 41 league matches they have played in 2021 and can almost always be relied upon to be involved in high-scoring encounters. The visitors have been one of the most consistent scorers in the Premier League and have netted in 10 of their last 11 games, including against both Manchester clubs as well as Tottenham and West Ham. Liverpool, meanwhile, have conceded in five of their last 10 top-flight games, while scoring in 25 successive games and the price offered for goals at both ends at Anfield offers value. The visitors are one of the most in-form sides in the Bundesliga with five wins from their last six matches, while Freiburg have been one of the most consistent scorers in the division netting in 11 of their 14 clashes. Both teams to score paid out in both meetings between these sides last season and should have a terrific chance of doing so once more this weekend. Odds correct at the time of writing. Please gamble responsibly.",Football,Match,False,15299,https://assets.goal.com/images/v3/blt694a3a81a5ac4c9d/16_9%20(4).jpg?auto=webp&format=pjpg&width=3840&quality=60
"What could possibly go wrong?! Semi-automated VAR to make offside calls at 2022 World Cup, FIFA confirms","FIFA has announced semi-automated, state-of-the-art technology will be used at the 2022 World Cup to help aid tight offside decisions and speed up the use of VAR. Qatar 2022 will see technology play a more prominent role than ever, with a new system being trialled at the Arab Cup and Club World Cup in 2021. It is suggested that the process of making a definitive offside call will be cut from around 70 seconds to just 25. A sensor in the middle of the official World Cup match ball, which sends data 500 times a second to determine an exact point of contact, will be used alongside 12 dedicated multi-tracking cameras mounted to the roof of each stadium. Those cameras track both the position of the ball and 29 separate points on each player, with data sent 50 times per second in order to calculate where each individual is on the pitch. If someone strays into an offside position, the video assistant referee will be alerted and they can then relay a message to the on-field officials, with FIFA claiming that this process “happens within a few seconds and means that offside decisions can be made faster and more accurately”. Once an offside call has been flagged, a 3D animation will be generated “which will always show the best possible perspectives for an offside situation”, with those graphics being displayed on big screens inside any given venue. More tests are planned ahead of the 2022 World Cup in Qatar, which is due to get underway on November 21, but FIFA are convinced that the new technology is fit for purpose and ready to be rolled out. FIFA president Gianni Infantino has said: “At the FIFA World Cup in 2018, FIFA took the brave step to use VAR technology on the world’s biggest stage, and it has proven to be an undisputable success. “Semi-automated offside technology is an evolution of the VAR systems that have been implemented across the world. “This technology is the culmination of three years of dedicated research and testing to provide the very best for the teams, players and fans who will be heading to Qatar later this year, and FIFA is proud of this work, as we look forward to the world seeing the benefits of semi-automated offside technology at the 2022 World Cup. “FIFA is committed to harnessing technology to improve the game of football at all levels, and the use of semi-automated offside technology at the FIFA World Cup in 2022 is the clearest possible evidence.”",Football,Exclusive,False,44210,https://assets.goal.com/images/v3/bltbec8a1a22911b973/Guiu%20Estevao%20George%20Chelsea%20GFX.jpg?auto=webp&format=pjpg&width=3840&quality=60
Mourinho jokes Roma let Empoli score because 'audience would have turned off the TV',"Jose Mourinho says Roma eased up and let Empoli score two goals in Sunday's 4-2 victory to make it exciting for the audience. Roma found themselves 4-0 up by half-time, with Tammy Abraham netting twice and Nicolo Zaniolo and Sergio Oliveira scoring a goal each. But the visiting side had a quiet second half and saw their lead cut by two when Andrea Pinamonti and Nedim Bajrami struck for Empoli. Mourinho was happy with the way his side dominated the Serie A encounter and joked that they did not want viewers at home to turn the game off by going further ahead. “Yes we could’ve controlled the game better, but this is still a big achievement,” he told DAZN. “It’s not easy to win 4-2 here.” “Coming into this game we already knew that Lazio, Atalanta, and Fiorentina all dropped points, so it was important for us to win and we did it.” “As for the second half, we did it for the audience. They would’ve turned their TV’s off it we went up 5-0. The victory is Roma's third in a row in all competitions and takes them up to sixth in the Serie A table. Their next game is on February 6 at home against Genoa, who are second bottom of the league, followed by a headline Coppa Italia clash against Inter.",Football,Exclusive,False,11261,https://assets.goal.com/images/v3/bltd77a1cb3aae2f36b/GOAL%20-%20Blank%20WEB%20-%20Facebook%20-%202025-10-17T071153.418.png?auto=webp&format=pjpg&width=3840&quality=60
CAF demands investigation into Napoli chief De Laurentiis after 'irresponsible' Afcon remarks,"The Confederation of African Football (CAF) says it is ""appalled"" by recent comments made by Napoli president Aurelio De Laurentiis. In a statement, the governing body called on UEFA to take action against the executive for his ""irresponsible"" remarks. De Laurentiis sparked outrage when he claimed last week that he would not sign any more African players unless they agreed to miss the Africa Cup of Nations. Napoli were without Kalidou Koulibaly - now at Chelsea - and Andre Zambo Anguissa for a handful of matches last season as the pair competed at Afcon for Senegal and Cameroon, respectively. The Serie A club's owner told Wall Street Italia: ""I told them, lads, don't talk to me about Africans anymore! ""I love them, but either they sign something confirming they'll back out of playing the Africa Cup of Nations, or otherwise between that tournament, the World Cup qualifiers in South America, these players are never available! ""We are the idiots who pay salaries only to send them all over the world playing for others."" CAF's statement in response to the Napoli president's comments read: ""CAF is appalled by the irresponsible and unacceptable remarks made by Napoli President, Mr Aurelio De Laurentiis on African players and the Africa Cup of Nations. ""By publicly declaring that players who sign for Napoli must sign a waiver denouncing participation in the Africa Cup of Nations as a condition of employment, De Laurentiis' comments [are] likely to fall under Article 14 of the UEFA Disciplinary Regulation. CAF therefore urges UEFA to initiate disciplinary investigation against him."" The statement continued on to question whether De Laurentiis would take the same view of players from other continents such as South America or Asia.  CAF will now await a response from UEFA who it believes should find the Napoli chief in violation of its disciplinary rules.",Football,Rumor,False,16498,https://assets.goal.com/images/v3/blt0a14c1be9090124c/Calvin%20Verdonk.jpg?width=1400&upscale=true
Liverpool seeking £5m Carvalho deal with Fulham as Bournemouth make loan bid for Williams,"Liverpool are looking to strike a £5million ($6.7m) deal with Fulham for the signing of teenage star Fabio Carvalho. The Reds have made an official approach for the 19-year-old, and are willing to allow him to remain with the Championship promotion-chasers until the summer in order to beat competition from a host of rival clubs. Further talks will take place on Monday, with acceptance at Liverpool that there is plenty of work to do in order to complete the signing before the 11pm GMT transfer deadline. Having secured the signing of Luis Diaz from Porto in a deal worth £50m ($67m) on Sunday, Liverpool are looking to add to their attacking options by bringing in the exciting England U18 international. Carvalho has been one of the stars of Fulham’s promotion push this season, scoring seven times for Marco Silva’s side having made his Premier League debut under Scott Parker last term. He is out of contract at the end of the season, and Fulham would be resigned to losing him for only a minor compensation fee, particularly if he were to join a foreign club. Liverpool hope to take advantage of that by paying a £5m ($6.7m) fee now. The Reds signed another gifted youngster, Harvey Elliott, from Fulham in 2019. While that deal was somewhat acrimonious, ending in a lengthy tribunal, relations were soothed when the Cottagers signed Welsh international Harry Wilson last summer. It is understood that a host of other clubs are keen on Carvalho, including Chelsea, Manchester City, Bayern Munich and Borussia Dortmund. It is likely that there will be at least one player leaving the Reds on deadline day. Liverpool have received a loan offer from Bournemouth for full-back Neco Williams, and are likely to accept. The 20-year-old is keen to play regular first-team football, and with Joe Gomez, James Milner and the up-and-coming Conor Bradley all able to play right-back if Trent Alexander-Arnold is unavailable or in need of a rest, Liverpool feel they are able to loan Williams out. Offers may well arrive for Takumi Minamino, Divock Origi and Nat Phillips too, although GOAL understands Minamino is desperate to remain at Anfield until the end of the season. Initial approaches from both Leeds and Monaco have been rejected. Phillips meanwhile faces another uncertain deadline day, with interest from Brighton, Watford, Newcastle and Burnley all dependent on what happens elsewhere - Newcastle’s bid for Dan Burn, for example.",Football,Analysis,False,25620,https://assets.goal.com/images/v3/blt20eb075dcb22be02/GOAL%20-%20Multiple%20Images%20-%202%20Split%20-%20Facebook%20(2).jpg?width=1400&upscale=true
'I didn't touch the ball for 25 minutes!' - Haaland admits Man City are a 'different level' to Dortmund as he recalls Champions League struggles,"New Manchester City signing Erling Haaland acknowledges that he will have to step up his game at the Premier League champions, who gave the forward a torrid evening the last time they met.  Haaland arrives at the Etihad Stadium as one of the world's elite goalscorers after two and a half incredible seasons with Dortmund.  But he is aware that record will count for little unless he can shine alongside his illustrious new team-mates. ""It is a big challenge, it is a new country, a new league, new coach, new everything so it is a big challenge but I know how it is to come to a new club, I have done it a couple of times before. I am really looking forward to it,"" the Norwegian told reporters at Sunday's press conference. ""I played against them in the Champions League last year and you see something on TV and then when you meet it is completely different. ""I didn’t touch the ball for 25 minutes and it is like, [Ilkay] Gundogan, please stop playing tiki-taka! ""It is a different level how they play and that is what I want to be a part of. ""What am I looking to improve? Everything, headers, shooting, left foot, right foot, movement, with the ball, off the ball."" While still just 21, Haaland has become a superstar thanks to his prodigious ability in front of the net.  He made his senior debut for second-tier Norwegian side Bryne aged just 15 and swiftly earned a move to Molde, from where he was snapped up by Red Bull Salzburg in January 2019, still six months short of his 19th birthday.  The goals kept coming in Austria too, and after less than a year at Red Bull and 29 strikes in 27 games, Dortmund won the race for his signature, taking him to the Bundesliga in 2020.  That step up in quality did not slow Haaland's amazing strike-rate, netting 86 in 89 outings during his time with BVB; and City will hope he can adapt just as seamlessly to his new surroundings after spending £51 million ($63m) to bring him to the Premer League.",Football,Analysis,False,44841,https://assets.goal.com/images/v3/blt23663b093326d592/crop/MM5DCMRYGA5DOMRQHJXG653FHIYTMMR2GE2Q====/06.gif?width=1400&upscale=true
2022 World Cup Qualification: Lookman delighted after 'beautiful' Nigeria debut,"Ademola Lookman was impressed with the atmosphere in the first leg between Nigeria and Ghana in the 2022 World Cup qualifier on Friday. Fans in excess of 60,000 were at the Baba Yara Sports Stadium to witness the two regional rivals battle for a coveted ticket to play in the global competition. Lookman made his debut for the Super Eagles in the 74th minute when he came in for Moses Simon. Despite playing for about 20 minutes only, the Leicester City attacker was delighted and went on to express his feelings for playing in such a high magnitude game. ""Making my debut for the Super Eagles was beautiful,"" Lookman told Complete Sports. ""The atmosphere in the Kumasi stadium was really amazing I’ve never seen anything like it."" After settling for a goalless draw in the first meeting, the two nations will be playing in the second leg on Tuesday in Abuja.  ""It is going to be another tough game, another battle, another fight but we will be ready."" Meanwhile, Nigeria defender Calvin Bassey is confident his team will win on Tuesday, and went on to state how they felt turning out for the West African nation. ""Obviously, we will get the win [in the second-leg],"" the Rangers left-back said as quoted by the same site. ""It was an honour to represent this great nation. Playing in Africa is a lot more physical, it’s just adjusting to the environment, the pitch, the weather, it’s harder to breathe so it’s just adjusting to it."" ""The reception has been amazing. I’ve known some of the boys for quite a while and they are all welcoming. They are a good bunch of boys with experience that we can learn from.""",Football,Rumor,False,36686,https://assets.goal.com/images/v3/blte8a8ee4e4f06a4da/GOAL%20-%20Multiple%20Images%20-%202%20Split%20-%20Facebook%20(1).jpg?auto=webp&format=pjpg&width=3840&quality=60
De Bruyne's Haaland impression moves Man City one step closer to Premier League title,"Match Statistics: Wolves 1-5 Manchester City Arms outstretched and finger curled in a zen pose, Kevin De Bruyne celebration was an attempt to imitate Manchester City's summer signing Erling Haaland. It wasn't his best impression of the Norwegian international in Wednesday night's 5-1 win at Wolves. That came in the preceding 24 minutes when he smashed an incredible hat-trick that moved Pep Guardiola's side to within four points of a fourth Premier League title in five years. There was even time for a fourth and a goal for Raheem Sterling to boost City's goal difference and eke out every advantage they could in the title race. The thought of Haaland and De Bruyne together must be terrifying the rest of the Premier League after the club confirmed the 21-year-old striker will join from Borussia Dortmund. City will be pairing the deadliest young striker in Europe with probably the most brilliantly creative attacking midfielder of the past five years. But we will have to wait a little bit longer for that. For now, De Bruyne decided to take on both roles with an astonishing performance in a potentially dangerous visit to Wolves, where any slip-up would have given Liverpool encouragement for the final 10 days of the season. It only took Kevin De Bruyne 24 minutes to score a hat-trick 🤯 pic.twitter.com/QUWzR3Lsm5 Power, precision and remarkable finishing, this was exactly the sort of performance they will hope to get from Haaland when he joins up with the club next season. Of course, De Bruyne's incredible passing game was still there, as the Belgian picked out a delicious pass for Phil Foden inside the opening few minutes that drifted just wide. But then he decided to do the damage himself with the third fastest hat-trick in Premier League history – and few even over 90 minutes will have had as much quality. The first inside seven minutes was a driving run into the box followed by a fierce clinical shot across goalkeeper Jose Sa. Then, De Bruyne's first-time pass picked out Sterling nine minutes later, and when the ball rebounded off the keeper, he smashed in a second. His third was just a brutal clubbing shot from the edge of the box that powered past Sa before he could properly react. De Bruyne tested out his borrowed goal celebration in front of the delighted away fans – Foden just smiled and shook his head in disbelief as he patted his team-mate after a stunning contribution. Kevin De Bruyne is inevitable 😤 pic.twitter.com/3RmmSNCScN With a defensive crisis pressing 37-year-old midfielder Fernandinho into an emergency centre-back role, City's best route to victory was always attacking. Fernandinho and Aymeric Laporte had got into a mess in the 11th minute that had led to Leander Dendoncker snatching an equaliser. But the punishing performance from De Bruyne took all the pressure off. Just seven days ago in the heartbreak of the Champions League defeat to Real Madrid, many were questioning the 30-year-old. It was an admittedly disappointing and off-night but he, along with City have given the perfect response. Guardiola's side are now three points clear in a week when they've made a signing that many regard as potentially the most iconic in the club's history – beating Real Madrid, Barcelona and Bayern Munich to Haaland's signature. Ironically, when De Bruyne signed from the Bundesliga in 2015 it wasn't viewed in quite the same way.  One English newspaper described him as 'The £60m Reject' after his tough early years at Chelsea. City would be more than happy if Haaland can get close to De Bruyne's impact.",Football,Update,False,15110,https://assets.goal.com/images/v3/blt1e98a6c7b3f2a067/Transfer_gurus_Liverpool.jpg
